,지역명,규모구분,연도,월,분양가격
2346,충북,전용면적 60㎡이하,2018,1,2203.0
2347,충북,전용면적 60㎡초과 85㎡이하,2018,1,2076.0
2348,충북,전용면적 85㎡초과 102㎡이하,2018,1,2271.0
2349,충북,전용면적 102㎡초과,2018,1,2504.0
2350,충남,전체,2018,1,2394.0
2351,충남,전용면적 60㎡이하,2018,1,2421.0
2352,충남,전용면적 60㎡초과 85㎡이하,2018,1,2409.0
2353,충남,전용면적 85㎡초과 102㎡이하,2018,1,2965.1990950226245
2354,충남,전용면적 102㎡초과,2018,1,2283.0
2355,전북,전체,2018,1,2226.0
2356,전북,전용면적 60㎡이하,2018,1,2259.0
2357,전북,전용면적 60㎡초과 85㎡이하,2018,1,2215.0
2358,전북,전용면적 85㎡초과 102㎡이하,2018,1,2221.0
2359,전북,전용면적 102㎡초과,2018,1,2433.0
2360,전남,전체,2018,1,2400.0
2361,전남,전용면적 60㎡이하,2018,1,2427.0
2362,전남,전용면적 60㎡초과 85㎡이하,2018,1,2380.0
2363,전남,전용면적 85㎡초과 102㎡이하,2018,1,2459.0
2364,전남,전용면적 102㎡초과,2018,1,2458.0
2365,경북,전체,2018,1,2441.0
2366,경북,전용면적 60㎡이하,2018,1,2525.0
2367,경북,전용면적 60㎡초과 85㎡이하,2018,1,2435.0
2368,경북,전용면적 85㎡초과 102㎡이하,2018,1,2965.1990950226245
2369,경북,전용면적 102㎡초과,2018,1,2867.0
2370,경남,전체,2018,1,2696.0
2371,경남,전용면적 60㎡이하,2018,1,2784.0
2372,경남,전용면적 60㎡초과 85㎡이하,2018,1,2666.0
2373,경남,전용면적 85㎡초과 102㎡이하,2018,1,2914.0
2374,경남,전용면적 102㎡초과,2018,1,2836.0
2375,제주,전체,2018,1,3636.0
2376,제주,전용면적 60㎡이하,2018,1,5380.0
2377,제주,전용면적 60㎡초과 85㎡이하,2018,1,3512.0
2378,제주,전용면적 85㎡초과 102㎡이하,2018,1,2965.1990950226245
2379,제주,전용면적 102㎡초과,2018,1,3029.0
2380,서울,전체,2018,2,6631.0
2381,서울,전용면적 60㎡이하,2018,2,6907.0
2382,서울,전용면적 60㎡초과 85㎡이하,2018,2,6373.0
2383,서울,전용면적 85㎡초과 102㎡이하,2018,2,7495.0
2384,서울,전용면적 102㎡초과,2018,2,6909.0
2385,인천,전체,2018,2,3342.0
2386,인천,전용면적 60㎡이하,2018,2,3433.0
2387,인천,전용면적 60㎡초과 85㎡이하,2018,2,3338.0
2388,인천,전용면적 85㎡초과 102㎡이하,2018,2,3478.0
2389,인천,전용면적 102㎡초과,2018,2,4835.0
2390,경기,전체,2018,2,3876.0
2391,경기,전용면적 60㎡이하,2018,2,4246.0
2392,경기,전용면적 60㎡초과 85㎡이하,2018,2,3826.0
2393,경기,전용면적 85㎡초과 102㎡이하,2018,2,4351.0
2394,경기,전용면적 102㎡초과,2018,2,4655.0
2395,부산,전체,2018,2,3850.0
2396,부산,전용면적 60㎡이하,2018,2,3744.0
2397,부산,전용면적 60㎡초과 85㎡이하,2018,2,3812.0
2398,부산,전용면적 85㎡초과 102㎡이하,2018,2,3692.0
2399,부산,전용면적 102㎡초과,2018,2,3869.0
2400,대구,전체,2018,2,3364.0
2401,대구,전용면적 60㎡이하,2018,2,3521.0
2402,대구,전용면적 60㎡초과 85㎡이하,2018,2,3365.0
2403,대구,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2404,대구,전용면적 102㎡초과,2018,2,3543.0
2405,광주,전체,2018,2,2894.0
2406,광주,전용면적 60㎡이하,2018,2,2776.0
2407,광주,전용면적 60㎡초과 85㎡이하,2018,2,2887.0
2408,광주,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2409,광주,전용면적 102㎡초과,2018,2,2865.0
2410,대전,전체,2018,2,2887.0
2411,대전,전용면적 60㎡이하,2018,2,2498.0
2412,대전,전용면적 60㎡초과 85㎡이하,2018,2,2882.0
2413,대전,전용면적 85㎡초과 102㎡이하,2018,2,3067.0
2414,대전,전용면적 102㎡초과,2018,2,2965.1990950226245
2415,울산,전체,2018,2,3174.0
2416,울산,전용면적 60㎡이하,2018,2,2965.1990950226245
2417,울산,전용면적 60㎡초과 85㎡이하,2018,2,3174.0
2418,울산,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2419,울산,전용면적 102㎡초과,2018,2,2965.1990950226245
2420,세종,전체,2018,2,3161.0
2421,세종,전용면적 60㎡이하,2018,2,2965.1990950226245
2422,세종,전용면적 60㎡초과 85㎡이하,2018,2,3164.0
2423,세종,전용면적 85㎡초과 102㎡이하,2018,2,3099.0
2424,세종,전용면적 102㎡초과,2018,2,3227.0
2425,강원,전체,2018,2,2323.0
2426,강원,전용면적 60㎡이하,2018,2,2252.0
2427,강원,전용면적 60㎡초과 85㎡이하,2018,2,2320.0
2428,강원,전용면적 85㎡초과 102㎡이하,2018,2,2595.0
2429,강원,전용면적 102㎡초과,2018,2,2856.0
2430,충북,전체,2018,2,2166.0
2431,충북,전용면적 60㎡이하,2018,2,2348.0
2432,충북,전용면적 60㎡초과 85㎡이하,2018,2,2165.0
2433,충북,전용면적 85㎡초과 102㎡이하,2018,2,2271.0
2434,충북,전용면적 102㎡초과,2018,2,2485.0
2435,충남,전체,2018,2,2394.0
2436,충남,전용면적 60㎡이하,2018,2,2421.0
2437,충남,전용면적 60㎡초과 85㎡이하,2018,2,2409.0
2438,충남,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2439,충남,전용면적 102㎡초과,2018,2,2283.0
2440,전북,전체,2018,2,2273.0
2441,전북,전용면적 60㎡이하,2018,2,2183.0
2442,전북,전용면적 60㎡초과 85㎡이하,2018,2,2261.0
2443,전북,전용면적 85㎡초과 102㎡이하,2018,2,2221.0
2444,전북,전용면적 102㎡초과,2018,2,2428.0
2445,전남,전체,2018,2,2356.0
2446,전남,전용면적 60㎡이하,2018,2,2228.0
2447,전남,전용면적 60㎡초과 85㎡이하,2018,2,2337.0
2448,전남,전용면적 85㎡초과 102㎡이하,2018,2,2459.0
2449,전남,전용면적 102㎡초과,2018,2,2418.0
2450,경북,전체,2018,2,2441.0
2451,경북,전용면적 60㎡이하,2018,2,2525.0
2452,경북,전용면적 60㎡초과 85㎡이하,2018,2,2435.0
2453,경북,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2454,경북,전용면적 102㎡초과,2018,2,2867.0
2455,경남,전체,2018,2,2698.0
2456,경남,전용면적 60㎡이하,2018,2,2784.0
2457,경남,전용면적 60㎡초과 85㎡이하,2018,2,2673.0
2458,경남,전용면적 85㎡초과 102㎡이하,2018,2,2914.0
2459,경남,전용면적 102㎡초과,2018,2,2836.0
2460,제주,전체,2018,2,3829.0
2461,제주,전용면적 60㎡이하,2018,2,5462.0
2462,제주,전용면적 60㎡초과 85㎡이하,2018,2,3542.0
2463,제주,전용면적 85㎡초과 102㎡이하,2018,2,2965.1990950226245
2464,제주,전용면적 102㎡초과,2018,2,3029.0
2465,서울,전체,2018,3,6836.0
2466,서울,전용면적 60㎡이하,2018,3,7193.0
2467,서울,전용면적 60㎡초과 85㎡이하,2018,3,6553.0
2468,서울,전용면적 85㎡초과 102㎡이하,2018,3,7823.0
2469,서울,전용면적 102㎡초과,2018,3,7242.0
2470,인천,전체,2018,3,3457.0
2471,인천,전용면적 60㎡이하,2018,3,3754.0
2472,인천,전용면적 60㎡초과 85㎡이하,2018,3,3448.0
2473,인천,전용면적 85㎡초과 102㎡이하,2018,3,3395.0
2474,인천,전용면적 102㎡초과,2018,3,4835.0
2475,경기,전체,2018,3,3876.0
2476,경기,전용면적 60㎡이하,2018,3,4248.0
2477,경기,전용면적 60㎡초과 85㎡이하,2018,3,3826.0
2478,경기,전용면적 85㎡초과 102㎡이하,2018,3,4270.0
2479,경기,전용면적 102㎡초과,2018,3,4641.0
2480,부산,전체,2018,3,3817.0
2481,부산,전용면적 60㎡이하,2018,3,3654.0
2482,부산,전용면적 60㎡초과 85㎡이하,2018,3,3789.0
2483,부산,전용면적 85㎡초과 102㎡이하,2018,3,3692.0
2484,부산,전용면적 102㎡초과,2018,3,3830.0
2485,대구,전체,2018,3,3392.0
2486,대구,전용면적 60㎡이하,2018,3,3521.0
2487,대구,전용면적 60㎡초과 85㎡이하,2018,3,3404.0
2488,대구,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2489,대구,전용면적 102㎡초과,2018,3,3543.0
2490,광주,전체,2018,3,2930.0
2491,광주,전용면적 60㎡이하,2018,3,2776.0
2492,광주,전용면적 60㎡초과 85㎡이하,2018,3,2924.0
2493,광주,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2494,광주,전용면적 102㎡초과,2018,3,2865.0
2495,대전,전체,2018,3,2887.0
2496,대전,전용면적 60㎡이하,2018,3,2498.0
2497,대전,전용면적 60㎡초과 85㎡이하,2018,3,2882.0
2498,대전,전용면적 85㎡초과 102㎡이하,2018,3,3067.0
2499,대전,전용면적 102㎡초과,2018,3,2965.1990950226245
2500,울산,전체,2018,3,3174.0
2501,울산,전용면적 60㎡이하,2018,3,2965.1990950226245
2502,울산,전용면적 60㎡초과 85㎡이하,2018,3,3174.0
2503,울산,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2504,울산,전용면적 102㎡초과,2018,3,2965.1990950226245
2505,세종,전체,2018,3,3161.0
2506,세종,전용면적 60㎡이하,2018,3,2965.1990950226245
2507,세종,전용면적 60㎡초과 85㎡이하,2018,3,3164.0
2508,세종,전용면적 85㎡초과 102㎡이하,2018,3,3099.0
2509,세종,전용면적 102㎡초과,2018,3,3227.0
2510,강원,전체,2018,3,2391.0
2511,강원,전용면적 60㎡이하,2018,3,2269.0
2512,강원,전용면적 60㎡초과 85㎡이하,2018,3,2387.0
2513,강원,전용면적 85㎡초과 102㎡이하,2018,3,2830.0
2514,강원,전용면적 102㎡초과,2018,3,2923.0
2515,충북,전체,2018,3,2455.0
2516,충북,전용면적 60㎡이하,2018,3,2348.0
2517,충북,전용면적 60㎡초과 85㎡이하,2018,3,2456.0
2518,충북,전용면적 85㎡초과 102㎡이하,2018,3,2471.0
2519,충북,전용면적 102㎡초과,2018,3,2482.0
2520,충남,전체,2018,3,2394.0
2521,충남,전용면적 60㎡이하,2018,3,2421.0
2522,충남,전용면적 60㎡초과 85㎡이하,2018,3,2409.0
2523,충남,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2524,충남,전용면적 102㎡초과,2018,3,2283.0
2525,전북,전체,2018,3,2263.0
2526,전북,전용면적 60㎡이하,2018,3,2183.0
2527,전북,전용면적 60㎡초과 85㎡이하,2018,3,2250.0
2528,전북,전용면적 85㎡초과 102㎡이하,2018,3,2221.0
2529,전북,전용면적 102㎡초과,2018,3,2428.0
2530,전남,전체,2018,3,2348.0
2531,전남,전용면적 60㎡이하,2018,3,2228.0
2532,전남,전용면적 60㎡초과 85㎡이하,2018,3,2336.0
2533,전남,전용면적 85㎡초과 102㎡이하,2018,3,2627.0
2534,전남,전용면적 102㎡초과,2018,3,2443.0
2535,경북,전체,2018,3,2440.0
2536,경북,전용면적 60㎡이하,2018,3,2525.0
2537,경북,전용면적 60㎡초과 85㎡이하,2018,3,2421.0
2538,경북,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2539,경북,전용면적 102㎡초과,2018,3,2788.0
2540,경남,전체,2018,3,2697.0
2541,경남,전용면적 60㎡이하,2018,3,2787.0
2542,경남,전용면적 60㎡초과 85㎡이하,2018,3,2672.0
2543,경남,전용면적 85㎡초과 102㎡이하,2018,3,2857.0
2544,경남,전용면적 102㎡초과,2018,3,2897.0
2545,제주,전체,2018,3,3925.0
2546,제주,전용면적 60㎡이하,2018,3,5462.0
2547,제주,전용면적 60㎡초과 85㎡이하,2018,3,3639.0
2548,제주,전용면적 85㎡초과 102㎡이하,2018,3,2965.1990950226245
2549,제주,전용면적 102㎡초과,2018,3,3029.0
2550,서울,전체,2018,4,6841.0
2551,서울,전용면적 60㎡이하,2018,4,7196.0
2552,서울,전용면적 60㎡초과 85㎡이하,2018,4,6560.0
2553,서울,전용면적 85㎡초과 102㎡이하,2018,4,7823.0
2554,서울,전용면적 102㎡초과,2018,4,7242.0
2555,인천,전체,2018,4,3457.0
2556,인천,전용면적 60㎡이하,2018,4,3754.0
2557,인천,전용면적 60㎡초과 85㎡이하,2018,4,3448.0
2558,인천,전용면적 85㎡초과 102㎡이하,2018,4,3395.0
2559,인천,전용면적 102㎡초과,2018,4,4835.0
2560,경기,전체,2018,4,3859.0
2561,경기,전용면적 60㎡이하,2018,4,4256.0
2562,경기,전용면적 60㎡초과 85㎡이하,2018,4,3836.0
2563,경기,전용면적 85㎡초과 102㎡이하,2018,4,4345.0
2564,경기,전용면적 102㎡초과,2018,4,4595.0
2565,부산,전체,2018,4,3863.0
2566,부산,전용면적 60㎡이하,2018,4,3654.0
2567,부산,전용면적 60㎡초과 85㎡이하,2018,4,3835.0
2568,부산,전용면적 85㎡초과 102㎡이하,2018,4,3692.0
2569,부산,전용면적 102㎡초과,2018,4,3830.0
2570,대구,전체,2018,4,3524.0
2571,대구,전용면적 60㎡이하,2018,4,3607.0
2572,대구,전용면적 60㎡초과 85㎡이하,2018,4,3526.0
2573,대구,전용면적 85㎡초과 102㎡이하,2018,4,3012.0
2574,대구,전용면적 102㎡초과,2018,4,2966.0
2575,광주,전체,2018,4,2885.0
2576,광주,전용면적 60㎡이하,2018,4,2776.0
2577,광주,전용면적 60㎡초과 85㎡이하,2018,4,2890.0
2578,광주,전용면적 85㎡초과 102㎡이하,2018,4,2965.1990950226245
2579,광주,전용면적 102㎡초과,2018,4,2453.0
2580,대전,전체,2018,4,2972.0
2581,대전,전용면적 60㎡이하,2018,4,2498.0
2582,대전,전용면적 60㎡초과 85㎡이하,2018,4,2977.0
2583,대전,전용면적 85㎡초과 102㎡이하,2018,4,3067.0
2584,대전,전용면적 102㎡초과,2018,4,2965.1990950226245
2585,울산,전체,2018,4,3174.0
2586,울산,전용면적 60㎡이하,2018,4,2965.1990950226245
2587,울산,전용면적 60㎡초과 85㎡이하,2018,4,3174.0
2588,울산,전용면적 85㎡초과 102㎡이하,2018,4,2965.1990950226245
2589,울산,전용면적 102㎡초과,2018,4,2965.1990950226245
2590,세종,전체,2018,4,3131.0
2591,세종,전용면적 60㎡이하,2018,4,3064.0
2592,세종,전용면적 60㎡초과 85㎡이하,2018,4,3147.0
2593,세종,전용면적 85㎡초과 102㎡이하,2018,4,3138.0
2594,세종,전용면적 102㎡초과,2018,4,3135.0
2595,강원,전체,2018,4,2277.0
2596,강원,전용면적 60㎡이하,2018,4,2269.0
2597,강원,전용면적 60㎡초과 85㎡이하,2018,4,2273.0
2598,강원,전용면적 85㎡초과 102㎡이하,2018,4,2830.0
2599,강원,전용면적 102㎡초과,2018,4,2611.0
2600,충북,전체,2018,4,2631.0
2601,충북,전용면적 60㎡이하,2018,4,2348.0
2602,충북,전용면적 60㎡초과 85㎡이하,2018,4,2631.0
2603,충북,전용면적 85㎡초과 102㎡이하,2018,4,2671.0
2604,충북,전용면적 102㎡초과,2018,4,2680.0
2605,충남,전체,2018,4,2394.0
2606,충남,전용면적 60㎡이하,2018,4,2421.0
2607,충남,전용면적 60㎡초과 85㎡이하,2018,4,2409.0
2608,충남,전용면적 85㎡초과 102㎡이하,2018,4,2965.1990950226245
2609,충남,전용면적 102㎡초과,2018,4,2283.0
2610,전북,전체,2018,4,2317.0
2611,전북,전용면적 60㎡이하,2018,4,2602.0
2612,전북,전용면적 60㎡초과 85㎡이하,2018,4,2292.0
2613,전북,전용면적 85㎡초과 102㎡이하,2018,4,2636.0
2614,전북,전용면적 102㎡초과,2018,4,2794.0
2615,전남,전체,2018,4,2355.0
2616,전남,전용면적 60㎡이하,2018,4,2228.0
2617,전남,전용면적 60㎡초과 85㎡이하,2018,4,2345.0
2618,전남,전용면적 85㎡초과 102㎡이하,2018,4,2627.0
2619,전남,전용면적 102㎡초과,2018,4,2469.0
2620,경북,전체,2018,4,2440.0
2621,경북,전용면적 60㎡이하,2018,4,2471.0
2622,경북,전용면적 60㎡초과 85㎡이하,2018,4,2422.0
2623,경북,전용면적 85㎡초과 102㎡이하,2018,4,2965.1990950226245
2624,경북,전용면적 102㎡초과,2018,4,2788.0
2625,경남,전체,2018,4,2690.0
2626,경남,전용면적 60㎡이하,2018,4,2738.0
2627,경남,전용면적 60㎡초과 85㎡이하,2018,4,2669.0
2628,경남,전용면적 85㎡초과 102㎡이하,2018,4,2857.0
2629,경남,전용면적 102㎡초과,2018,4,2862.0
2630,제주,전체,2018,4,3925.0
2631,제주,전용면적 60㎡이하,2018,4,5462.0
2632,제주,전용면적 60㎡초과 85㎡이하,2018,4,3639.0
2633,제주,전용면적 85㎡초과 102㎡이하,2018,4,2965.1990950226245
2634,제주,전용면적 102㎡초과,2018,4,3029.0
2635,서울,전체,2018,5,6919.0
2636,서울,전용면적 60㎡이하,2018,5,7318.0
2637,서울,전용면적 60㎡초과 85㎡이하,2018,5,6630.0
2638,서울,전용면적 85㎡초과 102㎡이하,2018,5,8098.0
2639,서울,전용면적 102㎡초과,2018,5,7252.0
2640,인천,전체,2018,5,3436.0
2641,인천,전용면적 60㎡이하,2018,5,3454.0
2642,인천,전용면적 60㎡초과 85㎡이하,2018,5,3567.0
2643,인천,전용면적 85㎡초과 102㎡이하,2018,5,3470.0
2644,인천,전용면적 102㎡초과,2018,5,4835.0
2645,경기,전체,2018,5,3987.0
2646,경기,전용면적 60㎡이하,2018,5,4425.0
2647,경기,전용면적 60㎡초과 85㎡이하,2018,5,3994.0
2648,경기,전용면적 85㎡초과 102㎡이하,2018,5,4445.0
2649,경기,전용면적 102㎡초과,2018,5,4517.0
2650,부산,전체,2018,5,3853.0
2651,부산,전용면적 60㎡이하,2018,5,3704.0
2652,부산,전용면적 60㎡초과 85㎡이하,2018,5,3822.0
2653,부산,전용면적 85㎡초과 102㎡이하,2018,5,3705.0
2654,부산,전용면적 102㎡초과,2018,5,3840.0
2655,대구,전체,2018,5,3651.0
2656,대구,전용면적 60㎡이하,2018,5,3634.0
2657,대구,전용면적 60㎡초과 85㎡이하,2018,5,3646.0
2658,대구,전용면적 85㎡초과 102㎡이하,2018,5,3012.0
2659,대구,전용면적 102㎡초과,2018,5,4539.0
2660,광주,전체,2018,5,2906.0
2661,광주,전용면적 60㎡이하,2018,5,2776.0
2662,광주,전용면적 60㎡초과 85㎡이하,2018,5,2911.0
2663,광주,전용면적 85㎡초과 102㎡이하,2018,5,2965.1990950226245
2664,광주,전용면적 102㎡초과,2018,5,2453.0
2665,대전,전체,2018,5,2972.0
2666,대전,전용면적 60㎡이하,2018,5,2498.0
2667,대전,전용면적 60㎡초과 85㎡이하,2018,5,2977.0
2668,대전,전용면적 85㎡초과 102㎡이하,2018,5,3067.0
2669,대전,전용면적 102㎡초과,2018,5,2965.1990950226245
2670,울산,전체,2018,5,3174.0
2671,울산,전용면적 60㎡이하,2018,5,2965.1990950226245
2672,울산,전용면적 60㎡초과 85㎡이하,2018,5,3174.0
2673,울산,전용면적 85㎡초과 102㎡이하,2018,5,2965.1990950226245
2674,울산,전용면적 102㎡초과,2018,5,2965.1990950226245
2675,세종,전체,2018,5,3131.0
2676,세종,전용면적 60㎡이하,2018,5,3064.0
2677,세종,전용면적 60㎡초과 85㎡이하,2018,5,3147.0
2678,세종,전용면적 85㎡초과 102㎡이하,2018,5,3138.0
2679,세종,전용면적 102㎡초과,2018,5,3135.0
2680,강원,전체,2018,5,2289.0
2681,강원,전용면적 60㎡이하,2018,5,2269.0
2682,강원,전용면적 60㎡초과 85㎡이하,2018,5,2280.0
2683,강원,전용면적 85㎡초과 102㎡이하,2018,5,2864.0
2684,강원,전용면적 102㎡초과,2018,5,2631.0
2685,충북,전체,2018,5,2636.0
2686,충북,전용면적 60㎡이하,2018,5,2348.0
2687,충북,전용면적 60㎡초과 85㎡이하,2018,5,2636.0
2688,충북,전용면적 85㎡초과 102㎡이하,2018,5,2725.0
2689,충북,전용면적 102㎡초과,2018,5,2683.0
2690,충남,전체,2018,5,2453.0
2691,충남,전용면적 60㎡이하,2018,5,2416.0
2692,충남,전용면적 60㎡초과 85㎡이하,2018,5,2465.0
2693,충남,전용면적 85㎡초과 102㎡이하,2018,5,2965.1990950226245
2694,충남,전용면적 102㎡초과,2018,5,2537.0
2695,전북,전체,2018,5,2326.0
2696,전북,전용면적 60㎡이하,2018,5,2664.0
2697,전북,전용면적 60㎡초과 85㎡이하,2018,5,2300.0
2698,전북,전용면적 85㎡초과 102㎡이하,2018,5,2636.0
2699,전북,전용면적 102㎡초과,2018,5,2794.0
2700,전남,전체,2018,5,2356.0
2701,전남,전용면적 60㎡이하,2018,5,2228.0
2702,전남,전용면적 60㎡초과 85㎡이하,2018,5,2346.0
2703,전남,전용면적 85㎡초과 102㎡이하,2018,5,2627.0
2704,전남,전용면적 102㎡초과,2018,5,2469.0
2705,경북,전체,2018,5,2628.0
2706,경북,전용면적 60㎡이하,2018,5,2471.0
2707,경북,전용면적 60㎡초과 85㎡이하,2018,5,2611.0
2708,경북,전용면적 85㎡초과 102㎡이하,2018,5,2965.1990950226245
2709,경북,전용면적 102㎡초과,2018,5,2864.0
2710,경남,전체,2018,5,2695.0
2711,경남,전용면적 60㎡이하,2018,5,2738.0
2712,경남,전용면적 60㎡초과 85㎡이하,2018,5,2673.0
2713,경남,전용면적 85㎡초과 102㎡이하,2018,5,2857.0
2714,경남,전용면적 102㎡초과,2018,5,2862.0
2715,제주,전체,2018,5,3925.0
2716,제주,전용면적 60㎡이하,2018,5,5462.0
2717,제주,전용면적 60㎡초과 85㎡이하,2018,5,3639.0
2718,제주,전용면적 85㎡초과 102㎡이하,2018,5,2965.1990950226245
2719,제주,전용면적 102㎡초과,2018,5,3029.0
2720,서울,전체,2018,6,6694.0
2721,서울,전용면적 60㎡이하,2018,6,7232.0
2722,서울,전용면적 60㎡초과 85㎡이하,2018,6,6739.0
2723,서울,전용면적 85㎡초과 102㎡이하,2018,6,7591.0
2724,서울,전용면적 102㎡초과,2018,6,6905.0
2725,인천,전체,2018,6,3372.0
2726,인천,전용면적 60㎡이하,2018,6,3454.0
2727,인천,전용면적 60㎡초과 85㎡이하,2018,6,3537.0
2728,인천,전용면적 85㎡초과 102㎡이하,2018,6,3229.0
2729,인천,전용면적 102㎡초과,2018,6,2965.1990950226245
2730,경기,전체,2018,6,3927.0
2731,경기,전용면적 60㎡이하,2018,6,4501.0
2732,경기,전용면적 60㎡초과 85㎡이하,2018,6,3926.0
2733,경기,전용면적 85㎡초과 102㎡이하,2018,6,4565.0
2734,경기,전용면적 102㎡초과,2018,6,4330.0
2735,부산,전체,2018,6,3884.0
2736,부산,전용면적 60㎡이하,2018,6,3737.0
2737,부산,전용면적 60㎡초과 85㎡이하,2018,6,3873.0
2738,부산,전용면적 85㎡초과 102㎡이하,2018,6,3705.0
2739,부산,전용면적 102㎡초과,2018,6,3844.0
2740,대구,전체,2018,6,3669.0
2741,대구,전용면적 60㎡이하,2018,6,3669.0
2742,대구,전용면적 60㎡초과 85㎡이하,2018,6,3665.0
2743,대구,전용면적 85㎡초과 102㎡이하,2018,6,3012.0
2744,대구,전용면적 102㎡초과,2018,6,4430.0
2745,광주,전체,2018,6,3000.0
2746,광주,전용면적 60㎡이하,2018,6,2776.0
2747,광주,전용면적 60㎡초과 85㎡이하,2018,6,3004.0
2748,광주,전용면적 85㎡초과 102㎡이하,2018,6,2965.1990950226245
2749,광주,전용면적 102㎡초과,2018,6,2453.0
2750,대전,전체,2018,6,2972.0
2751,대전,전용면적 60㎡이하,2018,6,2498.0
2752,대전,전용면적 60㎡초과 85㎡이하,2018,6,2977.0
2753,대전,전용면적 85㎡초과 102㎡이하,2018,6,3067.0
2754,대전,전용면적 102㎡초과,2018,6,2965.1990950226245
2755,울산,전체,2018,6,3125.0
2756,울산,전용면적 60㎡이하,2018,6,2965.1990950226245
2757,울산,전용면적 60㎡초과 85㎡이하,2018,6,3125.0
2758,울산,전용면적 85㎡초과 102㎡이하,2018,6,2965.1990950226245
2759,울산,전용면적 102㎡초과,2018,6,2965.1990950226245
2760,세종,전체,2018,6,3131.0
2761,세종,전용면적 60㎡이하,2018,6,3064.0
2762,세종,전용면적 60㎡초과 85㎡이하,2018,6,3147.0
2763,세종,전용면적 85㎡초과 102㎡이하,2018,6,3138.0
2764,세종,전용면적 102㎡초과,2018,6,3135.0
2765,강원,전체,2018,6,2292.0
2766,강원,전용면적 60㎡이하,2018,6,2282.0
2767,강원,전용면적 60㎡초과 85㎡이하,2018,6,2287.0
2768,강원,전용면적 85㎡초과 102㎡이하,2018,6,2864.0
2769,강원,전용면적 102㎡초과,2018,6,2592.0
2770,충북,전체,2018,6,2386.0
2771,충북,전용면적 60㎡이하,2018,6,2286.0
2772,충북,전용면적 60㎡초과 85㎡이하,2018,6,2382.0
2773,충북,전용면적 85㎡초과 102㎡이하,2018,6,2725.0
2774,충북,전용면적 102㎡초과,2018,6,2773.0
2775,충남,전체,2018,6,2467.0
2776,충남,전용면적 60㎡이하,2018,6,2452.0
2777,충남,전용면적 60㎡초과 85㎡이하,2018,6,2467.0
2778,충남,전용면적 85㎡초과 102㎡이하,2018,6,2657.0
2779,충남,전용면적 102㎡초과,2018,6,2580.0
2780,전북,전체,2018,6,2326.0
2781,전북,전용면적 60㎡이하,2018,6,2664.0
2782,전북,전용면적 60㎡초과 85㎡이하,2018,6,2300.0
2783,전북,전용면적 85㎡초과 102㎡이하,2018,6,2636.0
2784,전북,전용면적 102㎡초과,2018,6,2794.0
2785,전남,전체,2018,6,2356.0
2786,전남,전용면적 60㎡이하,2018,6,2228.0
2787,전남,전용면적 60㎡초과 85㎡이하,2018,6,2346.0
2788,전남,전용면적 85㎡초과 102㎡이하,2018,6,2627.0
2789,전남,전용면적 102㎡초과,2018,6,2469.0
2790,경북,전체,2018,6,2631.0
2791,경북,전용면적 60㎡이하,2018,6,2471.0
2792,경북,전용면적 60㎡초과 85㎡이하,2018,6,2614.0
2793,경북,전용면적 85㎡초과 102㎡이하,2018,6,2965.1990950226245
2794,경북,전용면적 102㎡초과,2018,6,2903.0
2795,경남,전체,2018,6,2695.0
2796,경남,전용면적 60㎡이하,2018,6,2744.0
2797,경남,전용면적 60㎡초과 85㎡이하,2018,6,2673.0
2798,경남,전용면적 85㎡초과 102㎡이하,2018,6,2857.0
2799,경남,전용면적 102㎡초과,2018,6,2862.0
2800,제주,전체,2018,6,3925.0
2801,제주,전용면적 60㎡이하,2018,6,5462.0
2802,제주,전용면적 60㎡초과 85㎡이하,2018,6,3639.0
2803,제주,전용면적 85㎡초과 102㎡이하,2018,6,2965.1990950226245
2804,제주,전용면적 102㎡초과,2018,6,3029.0
2805,서울,전체,2018,7,6820.0
2806,서울,전용면적 60㎡이하,2018,7,7360.0
2807,서울,전용면적 60㎡초과 85㎡이하,2018,7,6910.0
2808,서울,전용면적 85㎡초과 102㎡이하,2018,7,7591.0
2809,서울,전용면적 102㎡초과,2018,7,6914.0
2810,인천,전체,2018,7,3372.0
2811,인천,전용면적 60㎡이하,2018,7,3454.0
2812,인천,전용면적 60㎡초과 85㎡이하,2018,7,3537.0
2813,인천,전용면적 85㎡초과 102㎡이하,2018,7,3229.0
2814,인천,전용면적 102㎡초과,2018,7,2965.1990950226245
2815,경기,전체,2018,7,3952.0
2816,경기,전용면적 60㎡이하,2018,7,4578.0
2817,경기,전용면적 60㎡초과 85㎡이하,2018,7,3943.0
2818,경기,전용면적 85㎡초과 102㎡이하,2018,7,4662.0
2819,경기,전용면적 102㎡초과,2018,7,4573.0
2820,부산,전체,2018,7,3950.0
